10944750	,28752,25687,25372
12028500	,27618,3390,7868,21392,24780,16540,23779,2257,4834,29547,12220,13390,17835,7105,11196
1206500	,2683,16939,4571,28463,18977,2159,7868
12154500	,19197,26608,28621,18977,4949,9471,8689,5470,21865,7105,9549,2568,17640,7868
1620500	,12230,5833,23735
4716750	,21833,2971,9532,16603,18805,2438,20425,20506,29202,15018,11465,20472,22393,8637,11080,28410,21110,13483,26754,12220,19993,12168,15584,2683
4844000	,21983,5086,11679,7868,12899,15934,24196,12220
5654000	,4775,4571,23861,29231,5896
5735000	,18977,21865,7868
5780000	,539,19523,13734,19421,7856,5094,20979,23928,4411,11022,18515,15584,15315,262,10058,22313,17061,8313,17959,21092,18736,17214,22529,7061,5814,21336,15811
6061250	,10893,11176,4949,29203,22359,16463,14261,679
6458500	,8637
7860250	
8170750	
8622000	,8702
8861500	
8869250	,28438,15631,8689
10224750	,25960,2613,1481,11196,11679
10229250	,25240,5863,12168,28438,18805,15631,8689
10302500	,2626,7409,20506,26087,6630,14065,28164,679
10546500	
1110750	,13883,3458,2729,27791,12426,24571,20578
12015000	,8024,14020,15138,7552
12173500	,21426,28370,21110,29287,11465,1325,28184,11176,4949,8689,12352,15405,9817,554,3627
12388250	,23793,1539,28391
1971500	,14065,26860,1739,22043,23019,19166,7654,5315,24070,4411,7692,18712,5834,17550,8385,7624,21919,7469,21715,14917,7096,4479,11000,13701,25329
2626250	,26523,25193,7868
3963750	,12977,14020,13020,3590,3228,7096,3809,7356,19421,13737,11330,21067,23612,16624,26972,251,23662,11176,4949
434750	,19394,6542,19973,16972,27511,4571,21911
5220750	,27407,12168,18805,15631,25240,28438,8689
5254500	,7105,14227,9072,21672,18977,21865,22727,7868
5948500	,28057,28382
6067750	
6571000	,13878,13430,5470,12162,4254
6849750	,6757,29099,23556,19796,27965,2199,11679,2655
6977000	,21865,22727,7868
7703750	,8689,3151,527,12394,27625,14020,25058,22908,7868,18075
8149250	,12162,17013,27406,2367,24015,3228,11196,11679
8757750	,23928,24601,2669,25733,26288,18024
9288000	,9532,21833,29202,16603,18805,2438,2971,20425,20506,15018,11465,20472,22393,8637,11080,21110,28410,13483,26754,12220,19993,12168,15584,2683
10696000	,21092,11022,19615,3458,14887,21110
11391250	,27035,23623,28924
1661750	,8689,28221,24196,10840,2729,15315,11080,679,3151,14020
1832000	,25372,10916,25687,7868
2771250	,12606,28744,476,14694,2963,2513,789
2852250	,11080,21706,27415,21657,11679,7105,11682,1222,14261
3001000	,12747,12220,20506,27092,679,11080
3211250	,1047,3390,4411,23662,12431,11076,15584,7173,6148,27155,16110,17706
3581250	,7680,17783,5848,12512,23214,23482,22126
4256500	,2410
5034000	,14020,21672,13844,10584,20207,4220,18002,18730,16550,11679,7465,12220
5901250	,22482,12606,18730,14575
6257000	,23563,18990,23628,3740
6996000	,12165,6305
9720000	,2771,13830,16315,21092,1392,26871
10057000	,8193
11362000	,9609,5330,17232,4324,2963,10240,8693
11687000	,21225,15907,21110,10353,5863,27407,25240,12168,18805,28438,15631,8689
11847750	,21372,3555
12008000	,11679,24274,7105,25618,1222,14261
12215000	,15934,25260,23284,28463,4939,9363,14261,20831,15639,3627,4949,14942,8637,7868,12352,6672
1969000	,18180,18730,10680,5987,14020,21672,13844,4220,16550,18002,11679,12220
2132250	,14159,22552
3089500	,14020,1917
3552000	,7105,24385
4770500	,24869,24196,5876,599,9609,15315,2610,9165,11679,13554,14020,20297,27191,12220,6988,10404
4809750	,14261,12220,20506,679
7002750	,5081,1831,1481
799000	,251,27791
8102000	,22393,768,7620,21092,14294,2683,21110
8666500	,15672,27961,11790
9035750	,29099,17977,20661,7850,18024,9881
9163000	,26576,18805,11080,21672,28184,6096
9244000	,4571,21533,11080,17393,24541,9899,13471,20470,8689,24517,1084,10193,7105,14227,9072,16939,28463,18977,2159,21865,22727,7868
1046250	,6621,251,2257,27791
10768750	,12352,19993,6672,2683
10927500	,14580,11080
11046750	,8637
11339250	
12027000	,21865
1904750	,23928,22484
1906000	,12285,20506,1831,11465,20472,9532,2438,21110,19993,12220,2683
1909250	,3384,21110,23470,20516,6571,14209,6326,24645,10014,504
2138750	,14120,18805
2476250	,21110
2874500	,28370,19422,4172,7910,10840,6203,14914,7868
2921750	,25272,27371,251,5324,11201,7105,15584,15446,29547,14182,143,27791
317500	,2159,25086,12352,9620,18805,7868
3524750	,4491,4808,26871
3849750	,9549
39750	
4184250	,14695,16550,11983,11687,23928,11196,28710,4949,10788,12220,14020,241
4215750	,1037,12251,19574,4571,23928
4956000	,15315,14580,11080
5108000	,11465,7070,28463,15094,4949,10532,29547,12352,11176,4254,8689,647,14580,29203,14020,11080,3627
6874250	,4324,2438,11628,155,20506,647,15018,24844,14265,12747,11465,20472,18805,16603,20425,21110,22393,8637,12220,11080,28410,13483,26754,19993,12168,15584,2683
8040000	,26464,11018,25372,5372,27791,7868,239,8257,16406,14020,22547,5429,17084,10151,17400,2655,15138
9103250	,12220,2655
9344000	,17024,21110
9420500	,4731,25372
10095000	,14533,15645,8278,18730,28270,21067,23896,19394,11080,19973,17061,21657,11679,7105,1222,16110,14261
10831750	,5640
11434750	,7071,18758,20083,9985
2078000	,18730,12977,11612,17449,11176,14902,27791
3257000	,7868,14261,12220,20506,679
3590000	,27035,23623,28924
3787750	,26969,2610
5898500	,7637,25260,24486,11080,12168,11767,11052,374,26722
591750	,5416,21565,12220
6523250	,16406,17060,27637,20823,9620,15138,27618,3390,7868,24780,16540,2257,23779,4834,29547,12220,7105,17835,11196
71250	,28641
7367000	,20297,21336,21975,15686
7687500	,8173,14603,3787,23662,18730,26607,22994,14498,682,28625,20803,12285,5369,290,12394
9811750	,10969,22846,12220
10064500	,4220,18002,16550,28466,11679,22583,12220
11340250	,22393,2683,25329,21110,26973,12394,14294
11612500	,18741,29334,16672,18075,5848,19974
12065000	,12453
2676250	
3035250	,2257,2891,993,10171,527,12220,11904,4949,13020,3699,12747,29203,27092,14580,14020,11080
3226500	,6621,25372,12394,27791
371250	,22889,10106,6880,1962,14182,4162,20803,7089,1547,25596,18024,20154,25212,17405,25989,7620,20620,21092,21110
42000	,6203,23656,21565,13390
4994000	,17087,25596
5754500	,8307,3954,12647,14020
7787500	,1831
8649250	,16540,2826,29203
887500	,10171,527,12220,11904,4949,3699,12747,27092,14580,11080
9173750	,29203,21815,7560,15639,10872,19814,7105,8689,14020,12977,3627,13020,16540,3228,7323,18730,14261,1047,16406,11196,11679,16110
9628250	,5334,13672,23779
9706000	,19835,3980,11487,12220,8637,19431,18805,14580,29099,20846,8689,23340,13765,13483,28410,26754,15138,24519,22094,6364,14694,25260,24486,20297,11080,15584,11767,26722,2683,12168
981000	,3228,4938,21672,10726,29099,10840,11080,13450,12220,16110,26722,4997,11196,14020,11679,29095,8689,16406,12977,18730,14153,14902,11612,27160,8662,4949,12394,11176
10054250	,8425,11159,1079,4667,20297,19660
10619000	,12647,4949
1459750	,21110,12394,2128,22583,15138,12220,16550,28059
1966250	,11080,11176,25086,11328,6672,19615,7186,12352,255,14580,14161,4709,18730,9838,819,12977,3627,4949,25260,3228,16110,8724,8027,11052,26722,2257
3054250	,13020,24196,3151,29203,14020
3293750	,26523,25193
3952000	,9111,13998,18002,29099,21844,13349,28631,4648,4479,11679,16550,2128,12220
4850000	,12512,614,19980,1428,11605
