6619500	20207,9817,11465,4949,11176,8689,554,12352,3627
5952250	5067
145750	4834,24242,2257,29547,12220,17835,7105,11196
9288000	12220,21110,28410,11080,15584,13483,26754,19993,12168,2683
12008000	14261
8555500	18180,5598,25372,29078
425500	12285
4256500	2410
9039750	911,1293,16406,17013,28177,28937,27406,14580,11652,7105,3228,11196
4115500	6731
12215000	3627,4949,14942,8637,7868,12352,6672
591750	12220
11947000	27092,14580,11080
5256500	614
7367000	21975,15686
4956000	14580,11080
7927750	18624,26288
9982500	9369,2683
4606000	21110
6572500	29099
10443000	19466,27135
1710500	18977,21865,7868
9706000	28410,15584,15138,13483,22094,6364,26754,25260,14694,24486,20297,11080,11767,26722,2683,12168
3913250	10136,9230,9948,9242,8689,8409
1627000	7868
10063000	14930,28017,21110,22393
4195500	22246,7737
5292000	23779,8643
1194750	679,7400,25366,83
5108000	29203,14580,14020,11080
1617250	11951,11329,2217
567250	27092,14580,11080
12371000	14294,12394
6867750	7552
1832000	25687,7868
8430000	8637
29750	18002,16550,7465,11679,12220
980000	10268,911,28177,28937,11196,11652,3228
5139250	12747,27092,14580,11080
6099250	25372,13244
2050000	26866,21659,27791
2316250	9688,26288,949,679
10533750	11679,21657,7105,1222,16110,14261
10915250	18075
4557250	7868
8909750	21110
7116750	17835,12220,10308,7105,11196
1971500	4479,21715,7096,13701,11000,25329
5170500	7868,18805,6096,21672
11111500	27791
7016500	24196,14020
6264750	21110
9202750	21110
10302500	6630,14065,28164,679
3114000	23928,20536,21092,21110
452750	14796,6672
3404000	12352,554,6246,3627,22246,905
1063000	15019
8435250	18730,21657,1222,11080,11679,7105,16110,14261
8869250	8689
6126750	25117,15019
6766250	27791
1579250	4078
764750	14153,7868
12417500	8689
8156500	6447,4078,1831
418500	14020,22583,28059,15138
3245250	8724,26722,8027,2257
4423500	11936,4147,24193
8195000	5185,18024,4078
11632250	25022,21110,12220
5034000	11679,7465,12220
8845250	26464,21979,11826,13070,12394,22484
11493000	18977,21865,22727,7868
9079500	18977,21865,7868
8730250	24541,12068,3228,911
65500	5443,29099
832250	1831,27791
10054250	4667,20297,19660
4503500	11936,24193
11142000	29099,12352
4376250	27407,15631,8689
5901250	14575
10521000	21865,15874,7868
1561250	13891,11465,11176,251,4949,8689,12352,3627
7568750	12285
2182750	19643,8689,2257
10401500	12189,22950,27791,7868
4814750	18977,21865,7868
3588500	27791,8637,18024,21336,1831
6247250	22736,19615,15814
11552750	16011,27791
10322250	10702,5185
7483500	7868,21865
3148500	9817,16217,11465,11176,4949,12795,8689,554,12352,3627
11169500	4220,7868,14294,17640
10598500	12394,12220
47000	23549
4102750	26843,20585
5655250	16500,17013,15645,27406,4834,23779,16406,2257,29547,12220,17835,7105,3228,11196
3293750	25193,26523
341000	26754
267250	2367,679
6654750	11080,1222,11679,18730,7105,1047,16110,14261
5957500	2826,29203
4475750	11612,11176,12352,4949,21110,8689,3627
7190750	27791
7163250	17748
12231250	24486,6246,11080,25260,12168,28149,11767,11052,26722
12386500	18879,2367
11535500	24015,12220,3228,11196,11679
9842500	25086,7868,18805
7320250	26728
3009000	8724,22393,5627
1727500	7812,3228,4452
4907500	7105,11196
6299000	16818
4454500	12688,27117,15019
2251750	22727,7868
382250	4709,28017,24519,25260,11080,24486,22393,12168,11052,11767,26722
9351750	12747,27092,14580,11080
10773000	25260,255,14161,12352,14580,3228,16110,11052,819,12977,3627,4949,26722,8724,8027,2257
10696000	21110
5199750	12220,20506,679
3952000	11679,16550,2128,12220
2756000	21110,21092
140500	1831,23779
8617500	28270,11280,27625
7600250	12977,18730,14902,11612,23612,8662,12394,4949,11176
2704750	3658
232000	18977,21865,7868
415500	3151,9817,8689,3627,554
528250	155,2963,12977,8693
10069500	15322,4571,7868
1189000	14902,11612,12977,23612,11176,4949
4378500	8689
7211250	23656
5754500	14020
7810250	8637
7513250	29203
3520000	21919,28065,14020
4852000	7868
9839750	21110
3396250	15138
8353250	27205,12285
8910750	24503,27514,12688
299750	14580,27092,11080
1969000	16550,18002,7465,11679,12220
5011500	29547,27092,22280,23013,3228,7105,23779,11196
12275500	21930
7450000	16110,14261
3795000	9620,29099,12352
8528750	27791
5354000	21110,20180
2874500	4172,7910,6203,14914,7868
10018000	15874,5429,27791
2103250	12394
5735000	21865,7868
5279750	3228,2368
1812000	23143,24780,7868,17013,27406,4834,2257,23779,29547,12220,17835,3228,7105,11196
5828250	4808
6233750	4220,18180
11761750	3627,554
4186500	7105
2797750	3658,28270
9420500	25372
6266000	23143,15584
5059000	9195
2626250	7868
9685000	11605
11225500	13020,4731,21110
4370750	1666
847750	18024
9244000	18977,21865,7868
8102000	14294,12220,2683,21110
1792000	13390,6203
6412750	14580,15019,3304
9463750	14020,22583,28059,15138
9076750	2826,25372,4731
11352000	11080
1782250	19374,18024,155
9979000	3627,251
1074500	14261,9567
5320000	10268,911,28177,28937,11196,11652,3228
64000	27092,12394,11080
11874000	16550,13844,7465,4220,11679,12220
7218000	21936,11201,22317,12220
11022500	27117,15019
11579750	23779,4834,2257,29547,12688,12220,17835,7105,11196
10790500	7105
3089500	14020
5248750	28924
5608250	14294,21110
4399750	23207
10831750	5640
2768250	23421
7921500	14020,22556
3344750	28435,18290,17748,29099
11601500	27092,6299,12220,11080
1699500	24715,16716
11321750	29547,7997,17060,11730,21672
5780000	17061,19523,17214,21336,5814,21092,15811
861250	21110
11701500	22052,4366
3981750	1831,27791
9344000	21110
854250	9881
8702500	7868,17013,24780,27406,4834,2257,23779,12220,17835,29547,3228,7105,11196
8017000	23284
10566000	18977,21865,7868
