9.939627,10.001432,10.035154,10.168600,10.205842,10.325688,10.560504,10.830033,10.983973,11.186850,11.244268,11.543709,11.865498,12.056461,12.123228,12.283034,12.437877,12.495869,12.864981,12.879958,13.201835,13.300252,13.432010,13.465909,13.565366,13.572973,13.651354,13.711898,14.274099,14.404516,14.887730,14.978661,14.978661,14.999866,15.069468,15.169502,15.243743,15.907042,16.377378,16.437988,16.897714,17.577797,17.702444,17.817389,17.927926,18.172158,18.691315,19.233151,19.233296,19.654361,20.252261,20.784097,21.650666,24.164742,24.647941,25.121029,25.262036,26.781330,27.925179,29.849936,30.388623,30.514675,30.948160,35.727518,36.824116,38.149024,38.320955,40.253517,41.958987,42.392802,42.673552,53.185683,55.584087,55.840567,57.870922,62.007483,72.635681,84.608647,132.022493,458.710952,
8.285037,8.628527,8.631430,8.774413,8.931816,9.086590,9.086590,9.103071,9.241245,9.307921,9.307921,9.326878,9.742132,10.138288,10.208936,10.455748,10.601976,10.802014,10.844744,10.925065,11.038488,11.052928,11.232348,11.440994,11.518419,11.567048,11.748502,12.081484,12.454745,12.470166,12.680200,13.005189,13.445651,13.773829,14.074044,14.108961,14.412237,14.452277,15.023652,15.963542,16.166441,16.194044,16.897299,17.589418,18.615841,18.903433,19.463744,20.536218,20.651623,21.233423,21.321372,23.999162,24.830869,24.899376,25.147658,28.192096,28.810649,28.907991,28.965857,29.276005,29.566820,30.239382,32.831795,33.257796,35.228618,37.907775,37.990444,41.125473,41.629015,41.938014,43.117825,46.851063,49.250705,55.265726,61.317362,66.827110,96.137485,112.836428,212.728339,484.494217,
13.134073,13.460099,13.663700,13.782075,14.373334,14.488813,14.500071,14.558422,15.061789,15.317662,15.457918,15.563143,15.587387,15.634050,15.675826,16.108268,16.108268,16.802921,16.835630,16.944852,17.270004,18.027871,18.255433,18.325206,18.745860,19.159773,19.277047,19.510224,20.179836,20.958179,22.520804,23.360707,24.162402,24.512312,24.968036,25.251280,26.847114,26.884673,27.026284,27.407431,27.731340,28.853772,29.143717,32.290291,33.826351,34.950222,35.573579,37.059319,37.967314,38.247821,39.327928,39.443465,40.643630,41.084684,41.699863,46.746720,47.222332,48.215073,48.286915,48.499564,49.847697,51.207435,51.635002,58.985228,64.534935,64.546886,64.658033,65.699397,66.979387,69.029783,69.703194,69.835515,80.160248,80.576131,87.861159,91.581398,93.528222,186.422511,224.666052,4829.692322,
21.585461,22.010204,22.216442,22.312262,22.419410,22.630413,22.716474,22.869495,23.142992,23.269802,23.961808,24.721261,25.605453,26.136892,27.448266,28.423101,29.365828,31.925123,32.538626,32.926298,33.244200,33.276709,33.639027,33.851260,33.950776,34.295596,34.310350,34.323676,34.346758,34.653337,34.735036,35.382907,36.788126,37.370720,38.629661,38.833363,39.550042,41.192188,41.818595,42.365417,43.109543,43.298012,43.358001,43.548945,43.694479,43.905472,44.452126,46.352389,46.454412,48.156243,48.895602,49.369047,49.590140,49.625241,51.809609,53.430870,57.496969,57.709339,58.010033,61.983531,63.279286,63.858386,66.034150,66.241294,66.584964,70.966275,75.120290,75.884486,76.016783,78.533609,79.107865,82.067378,107.380105,134.868695,166.706968,182.922661,184.147480,203.960630,652.156860,4897.461507,
1.364867,1.441083,1.467454,1.482369,1.509013,1.509452,1.513880,1.537256,1.550317,1.560353,1.609183,1.630071,1.631912,1.694560,1.742743,1.760748,1.782885,1.872009,1.973179,2.014760,2.035483,2.118724,2.161624,2.161862,2.229864,2.248610,2.258445,2.273041,2.327965,2.415424,2.416802,2.432206,2.435529,2.543372,2.588179,2.641810,2.788760,2.809875,2.911443,2.923430,2.943420,2.956570,3.000933,3.154857,3.165131,3.187354,3.250895,3.277636,3.637586,3.650289,3.959516,3.984483,3.989834,4.137788,4.407992,4.434083,4.527545,4.641161,4.653960,4.823206,4.989314,5.668027,6.192254,6.676219,7.025192,7.542794,7.668037,8.335105,8.376236,9.359312,9.424277,9.494864,9.757173,11.750923,15.257747,15.910803,27.333973,28.268543,45.914041,114.967197,
21.113934,21.511337,22.899933,23.127105,23.502571,23.608286,24.183240,24.307206,24.459934,24.588187,25.074616,25.760031,25.819002,25.905551,26.342652,26.479687,28.698396,29.587847,30.081376,30.122169,30.415758,32.104308,33.816878,37.836708,38.700677,39.692999,40.035444,40.090949,42.326272,42.835490,44.517177,44.919131,45.074840,45.192469,45.450728,46.366818,46.911261,47.872016,48.317896,48.735467,50.074781,54.082819,54.312910,54.535616,54.731381,57.242941,57.666134,57.752214,58.922138,61.829948,64.691419,64.856702,65.901190,66.652098,70.095031,77.097978,83.223018,84.089745,85.267304,89.995453,90.195553,95.575339,100.116799,102.802234,103.239013,106.001740,112.364850,114.313920,120.640553,134.374890,141.679822,191.052294,206.554685,234.356470,250.350987,287.796745,416.519138,500.185842,573.731254,3583.213140,
9.094181,9.169935,9.326878,9.573942,9.763036,9.965379,10.194906,10.233024,10.354015,10.383720,10.459045,10.486937,10.825711,11.194528,11.623325,11.631393,11.724972,13.380919,13.478702,13.505615,13.629692,13.846007,14.885765,16.057855,16.073185,16.086882,16.768407,16.795923,16.813767,16.844495,17.482538,17.594501,18.384073,18.512962,19.057093,19.224580,20.597915,20.859075,20.948570,23.436592,24.122184,24.571492,24.991275,25.651923,26.186214,26.354971,26.359134,26.475216,26.559178,26.991236,27.648880,27.941289,28.176716,29.224395,29.242641,29.618900,31.650658,32.416476,35.012221,35.989340,37.682368,40.188553,40.397057,44.467195,44.796576,45.134783,45.340453,45.838423,50.465207,51.705284,51.902959,54.676076,54.913724,60.746775,63.029048,68.528821,112.367344,190.076332,924.933563,1839.091069,
3.975117,4.008592,4.077537,4.089625,4.111145,4.143135,4.174387,4.200791,4.330733,4.343805,4.392170,4.465908,4.510860,4.584967,4.600182,4.605170,4.615121,4.644391,4.653960,4.653960,4.707821,4.808858,4.957252,5.052331,5.362336,5.535122,5.553361,5.681318,5.755455,5.800439,5.825448,5.842593,5.923625,5.976758,6.182085,6.734592,7.054221,7.096935,7.100009,7.309242,7.361053,7.972577,7.991187,8.078294,8.328799,8.478919,8.481456,8.596815,8.638946,8.649733,9.126358,9.168196,9.552016,9.552016,9.692474,10.469472,10.506680,10.690725,11.141583,11.613603,11.802764,13.170757,13.363042,14.691550,15.177616,16.619784,18.230987,19.183162,19.739166,27.142113,28.499892,40.070348,40.916296,43.540878,50.626507,57.492411,78.633740,97.650584,145.099237,153.570292,
10.833739,10.878620,10.894033,11.035803,11.127487,11.247138,11.261027,11.294379,11.726955,11.749784,11.935472,12.128241,12.162823,13.048887,13.398016,13.466804,13.724133,13.766197,13.941053,13.947060,14.211345,14.360849,14.631666,14.832184,15.627409,15.655454,16.057589,16.101407,17.179108,17.841765,18.075873,18.173743,18.214135,18.252404,18.393754,18.429395,18.719218,18.763128,19.067238,19.368017,21.459133,21.694877,22.398134,24.658205,25.830439,26.579340,27.074557,28.673483,28.908442,29.131389,29.454924,31.005505,32.625084,34.342306,34.592317,34.789292,36.468091,36.875072,36.906268,37.005787,37.037465,38.350914,39.565131,41.978041,44.453559,45.125600,48.360504,48.739025,49.235261,50.054855,52.715695,52.990195,55.944777,56.235027,61.290068,64.098113,67.902760,141.353953,170.797021,3672.528880,
19.844694,20.206108,21.501114,21.664402,21.836687,21.972246,22.390565,23.456739,24.260151,24.662811,25.490098,25.724066,25.995004,27.209579,27.209579,29.260350,32.958369,33.487656,33.495138,34.388103,34.490436,34.490436,34.651328,34.657359,34.958592,35.170770,36.120935,37.773859,38.123095,38.461583,39.418708,40.648171,40.748806,41.114366,41.207846,41.516134,42.976735,43.243442,43.515999,44.677489,44.998097,45.410276,45.563172,46.995671,47.964158,48.758916,49.001946,50.634092,50.746425,51.737205,52.451815,52.989289,53.157138,53.169802,53.249128,57.286659,59.705491,61.450100,61.965745,63.259010,66.707977,68.851436,71.670379,73.269228,76.032768,77.068761,80.131243,80.939396,94.325463,95.235291,97.723598,99.334396,104.227018,110.639332,116.667295,154.472669,163.946039,192.865497,223.105762,242.724643,
