6619500	9817,11465,11176,4949,554,12352,8689,3627
145750	12220,17835,7105,3228,11196
2350750	
12008000	14261
425500	12285
4853750	
8430000	8637
4256500	2410
9039750	1293,16406,17013,28177,12977,29547,28937,2257,27406,14580,11652,7105,3228,11196
12215000	14942,4949,8637,7868,12352,6672
591750	12220
11947000	27092,14580,11080
5256500	614
7367000	15686
4956000	14580,11080
7927750	18624,26288
9982500	9369,2683
6572500	29099
10443000	19466,27135
1710500	21865,22727,7868
9706000	13483,15138,22094,6364,26754,25260,14694,24486,11080,20297,11767,26722,2683,12168
3913250	9230,9948,9242,8689,8409
11307500	20300,22359
9351750	27092,14580,11080
4195500	7737
5292000	23779,8643
1194750	679,7400,25366,83
5108000	12352,14580,14020,3627,11080
1617250	2217
10018000	5429,27791
8145500	
12371000	12220,14294,12394
6867750	7552
1319000	
1832000	25687,7868
3188000	
980000	12977,911,28177,28937,11652,11196,3228
5139250	27092,14580,11080
6099250	25372,13244
2050000	21659,27791
2316250	26288,949,679
10533750	7105,1222,16110,14261
4557250	7868
6250250	
8909750	21110
7116750	7105,3228,11196
1815750	
1971500	7096,13701,11000,25329
5170500	7868,18805,6096,21672
11111500	27791
6996000	
7016500	17606,14020
6264750	21110
9202750	21110
10302500	28164,679
3114000	23928,20536,21092,21110
452750	6672
3404000	12352,554,6246,22246,3627,905
1063000	15019
6126750	25117,15019
6766250	27791
1579250	4078
12417500	8689
8156500	4078,1831
3245250	18730,22393,8724,26722,8027,2257
4423500	24193
8195000	5185,18024,4078
11632250	21110,12220
5034000	2128,11679,16550,7465,12220
8845250	26464,21979,11826,13070,12394,22484
154750	17013,16406,27406,23779,4834,2257,29547,12220,17835,7105,3228,11196
11493000	18977,21865,22727,7868
9079500	18977,21865,22727,7868
65500	29099
6515500	
832250	1831,27791
10054250	4667,20297,19660
4503500	11936,24193
11142000	29099,12352
4376250	27407,15631,8689
5901250	18730,14575
10521000	21865,15874,22727,7868
1561250	11465,11176,251,4949,8689,2257,12352,3627
7568750	1831,12285
2182750	8689,2257
190500	
3977750	
10401500	12189,22950,27791,7868
4814750	18977,21865,22727,7868
3226500	12394,27791
3588500	8637,1831
6247250	19615,15814
5987000	
11552750	16011,27791
10322250	10702,5185
7483500	7868,21865
3148500	16217,11465,11176,4949,12795,554,8689,12352,3627
11169500	7868,14294,17640
10598500	12394,12220
4880250	23143
4102750	20585
5655250	17013,15645,27406,4834,23779,29547,16406,2257,12220,17835,7105,3228,11196
3293750	25193,26523
341000	12168,11052,679,2683,26754,26722
6654750	18730,7105,1047,11679,16110,14261
4475750	25372,12352,4949,21110,8689,3627
7190750	27791
7163250	8689,17748
12231250	11080,25260,12168,28149,11767,11052,26722
12386500	2367
9842500	25086,18805,7868
3009000	8724,22393,5627
6205000	
1727500	3228,4452
4907500	7105,3228,11196
4680000	25372,16463
4454500	27117,15019
2251750	22727,7868
382250	21110,28017,24519,2683,11080,2257,24486,25260,22393,12168,11767,11052,26722
5952250	5067
239250	
9044750	
10696000	21110
5199750	12220,14261,20506,679
3952000	16550,2128,12220
2756000	21110,21092
140500	23779,1831,3627
11496750	
7600250	11612,18730,12977,23612,3228,8662,12394,4949,11176
2704750	3658
232000	18977,21865,22727,7868
415500	3151,9817,3627,8689,554
528250	16406,155,2963,12977,8693
10069500	4571,7868
1530250	
1189000	18730,8689,12977,12394,3627,23612,11176,4949
4378500	8689
5754500	14020
7810250	8637
7513250	29203
3520000	28065,14020
4852000	7868
9839750	2683,21110
8622000	
3549000	16110,14261
3396250	15138
8353250	27205,12285
8123500	
8910750	27514,12688
299750	14580,27092,11080
1969000	7465,2128,11679,16550,12220
5011500	22280,23013,7105,3228,23779,11196
4035250	
12275500	21930
7450000	679,7868,16110,14261
3795000	9620,29099,12352
8528750	27791
5354000	21110,20180
2874500	4172,7910,6203,14914,7868
1531250	11176
4054000	
2103250	12220,11176,12394
5279750	3228,2368
1812000	7868,17013,27406,16406,4834,2257,23779,29547,12220,17835,7105,3228,11196
5828250	
6233750	4220,18180
11761750	3627,554
4186500	11196,7105
2797750	8689,3658,28270
9794000	
6266000	23143,15584
5059000	9195
4097500	
2626250	7868
9685000	11605
11225500	13020,4731,21110
4370750	1666
8523250	
847750	18024
9244000	18977,21865,22727,7868
8102000	12220,19993,21110,2683
1792000	11176,13390,6203
6412750	
9463750	22583,11196,28059,15138
9076750	25372,4731
1782250	21110,155
11782250	
4852500	24541,3228,12068,911
1074500	9567,14261
6354500	
11874000	2128,16550,11679,12220
7218000	11201,22317,12220
11022500	15019
11579750	23779,4834,2257,29547,12688,12220,17835,7105,3228,11196
10790500	7105
3089500	14020
5248750	28924
5608250	21110
4399750	23207
10831750	
2768250	23421
8701250	
7921500	14020,22556
3344750	18290,17748,29099
11601500	6299,12220,11080
1699500	16716
9802000	5883
11321750	7997,29547,17060,11730,21672
5780000	19523,17214,5814,21336,21092,15811
861250	21110
11701500	
6897000	
3981750	3228,1831,27791
9344000	21110
854250	7868
3326250	
