6619500	28169,15405,16110,201,15934,25086,7868,21110,20207,9817,11465,11176,4949,554,12352,8689,3627
145750	28169,17013,16406,27406,23779,4834,24242,2257,29547,12220,17835,7105,3228,11196
2350750	28169
12008000	28169,24274,25618,16110,14261
425500	28169,8313,12285
4853750	28169,25596
8430000	28169,7868,8637
4256500	28169,2410
9039750	28169,7456,29331,15138,15645,7997,11679,11018,21110,23143,7868,13087,10268,23779,911,1293,16406,17013,28177,12977,29547,28937,2257,27406,14580,11652,7105,3228,11196
12215000	28169,9363,15639,14261,3627,14942,4949,8637,7868,12352,6672
591750	5416,28169,12220
11947000	28169,7868,12747,23482,20411,13103,9522,27092,14580,11080
5256500	28169,7868,20679,614
7367000	28169,504,20297,21975,21336,15686
4956000	28169,22393,14261,14580,11080
7927750	26341,28169,3032,18624,26288
9982500	22484,28169,542,9369,2683
6572500	28169,7323,29099
10443000	28169,8719,23628,25488,21110,2373,19466,27135
1710500	28065,28169,10193,16939,13494,14780,18977,21865,22727,7868
9706000	28169,14580,23340,20846,13765,29099,8689,24519,28410,15584,13483,15138,22094,6364,26754,25260,14694,24486,11080,20297,11767,26722,2683,12168
3913250	12220,28169,14020,15159,10136,9230,9948,9242,8689,8409
11307500	28169,12068,20300,22359
9351750	10171,7868,28169,11904,993,2891,12220,12747,27092,14580,11080
4195500	28169,20456,905,22246,7737
5292000	28169,11670,23779,8643
1194750	28169,4059,8637,679,7400,25366,83
5108000	28169,8689,647,11176,29547,27092,4254,4949,29203,12352,14580,14020,3627,11080
1617250	28169,27791,28463,18002,11951,11329,2217
10018000	28169,2655,7868,15874,5429,27791
8145500	28169,21883
12371000	12352,21110,28169,14261,16550,12220,14294,12394
6867750	28169,7552
1319000	28169,21849
1832000	28169,10916,25687,7868
3188000	28169,9567,16463,2655
980000	12394,28169,17013,1293,29099,3145,26297,29331,14580,27406,21110,7997,7105,10268,12977,911,28177,28937,11652,11196,3228
5139250	7868,28169,19421,12220,12747,27092,14580,11080
6099250	28169,11823,25372,13244
2050000	28169,21336,5306,26866,14242,21659,27791
2316250	28169,9688,26288,949,679
10533750	18730,28169,24601,18024,23896,11080,11679,21657,7105,1222,16110,14261
4557250	28169,19962,7868
6250250	28169
8909750	28169,20803,21110
7116750	28169,4834,23779,29547,14930,2257,17835,12220,10308,7105,3228,11196
1815750	28169,5067
