10944750	,28752,25687,25372
12028500	,16540,6203,21565,13390
1206500	,10193,2159,13494,16939,4571,21865,22727,7868
12154500	,9471,5470,8689,21865,2568,9549,22727,17640,7868
1620500	,5833
4716750	,15018,16603,26754,20506,11465,20472,29202,29099,2438,8637,11080,20425,14294,22393,12220,28410,13483,15584,19993,21110,12168,2683
4844000	,11679,24196,12220,7868
5654000	,29231,11080,23861
5735000	,21865,22727,7868
5780000	,22313,18736,15315,18515,11022,262,17959,8313,17214,5814,21092,21336,15811
6061250	,20506,12220,22359,14261,29203,23612,16463,11176,4949,679
8170750	,15584,11882,23143
8622000	
10224750	,1481,11196,11679
10229250	,12168,5863,18805,21110,28438,8689
10302500	,6630,14065,28164,679
10546500	,21838
1110750	,2729,21110,24571,20578
12015000	,7552
12173500	,28370,7868,11465,1325,28184,4949,8689,11176,12352,15405,9817,554,3627
12388250	,28391
1971500	,19166,7654,17550,8385,24070,7692,21919,18712,7469,7624,14917,21715,4479,13701,7096,11000,25329
2626250	,12394,25193,11176
3963750	,7356,12977,3590,11612,18730,23612,7096,12394,26972,13737,19421,11330,16624,21067,251,23662,4949,11176
434750	,19973,16972,27511,21911,4571
5220750	,12168,5863,22621,26959,28438,8689
5254500	,9072,10193,2159,4571,16939,13494,21865,22727,7868
6571000	,13878,5470,13430,4254,12162
6849750	,6246,23556,19796,2199,29099,2655
6977000	,13494,21865,22727,7868
7703750	,21865,22727,22908,7868
8149250	,2367,4931,24780,23143,7868,17013,24015,27406,23779,29547,17835,7105,3228,11679,11196
8757750	,2669,25733,18024
9288000	,11465,14294,20472,2438,2971,29099,8637,11080,20425,22393,12220,28410,13483,15584,21110,19993,12168,2683
10696000	,14153,11022,19615,14887,3458,21110
11391250	
1661750	,24196,15315,679,14020
1832000	,7868
2771250	,28744,11052,23284,14694,2513,789,2963,26722
2852250	,11679,21657,7105,1222,11682,16110,14261
3211250	,11076,7173,12431,6148,27155,17706,16110
3581250	,5848,5086,23214,23482,22126
4256500	,2410
5034000	,18002,18730,2128,11679,16550,7465,12220
5901250	,11793,22482,11176,18730
6257000	,23628,12285,18990,3740
6996000	
9720000	,13830,16315,26871,1392
10057000	,8193
11362000	,10240,4324,2963,8693
11687000	,18805,264,10353,21110,12160,12168,5863,28438,8689
11847750	,3555
12008000	,11080,11679,21657,7105,1222,16110,14261
12215000	,9363,14261,15639,3627,4949,14942,8637,7868,12352,6672
1969000	,1335,18730,22583,7465,18002,2128,16550,11679,12220
2132250	
3089500	
4770500	,9609,15315,9165,13554,12220,27191,6988,20297,10404
4809750	,12220,20506,679
7002750	,1831,1481
799000	,27791
8102000	,2438,22393,25989,20620,7620,21092,12220,14294,2683,21110
8666500	,11790
9035750	,7850,9881,29099
9163000	,7868,21672,28184,6096,11080
9244000	,18805,24517,28463,7105,8689,9072,14227,10193,2159,4571,16939,13494,21865,22727,7868
1046250	,6621,251,1831,2257,27791
10768750	,19993,6672,2683
10927500	,11080,14580
11046750	
11339250	
1904750	
1906000	,29202,20506,26754,1831,11465,20472,29099,9532,8637,11080,20425,2438,14294,22393,28410,13483,15584,12220,19993,12168,21110,2683
1909250	,23470,14209,24645,10014,504
2138750	,16821,18805,25415,7868
2476250	,21110
2874500	,10840,4172,7910,6203,14914,7868
2921750	,7105,11201,15446,14182,29547,143,27791
317500	,25086,12352,9620,18805
3524750	,26871
3849750	
39750	
4184250	,23928,11687,11983,12220,28710,11196,4949,10788,14020,241
4215750	,11793,4571,23928
4956000	,15315,14580,11080
5108000	,647,11176,4949,29547,29203,14580,4254,12352,14020,3627,11080
6874250	,15018,12747,20506,24844,11465,18805,14694,14265,20472,2438,29099,14294,16603,26754,20425,11080,8637,12220,22393,28410,13483,21110,15584,19993,12168,2683
8040000	,14020,239,5372,22547,8257,17400,27791,5429,10151,16406,22583,28059,2655,15138
9103250	,11679,2655,12220
9344000	,21110,17024
10095000	,17061,19394,21067,12977,11080,11679,21657,7105,1222,16110,14261
10831750	
11434750	,7071,9985
2078000	,11176,14902,27791
3257000	,14796,27791,12220,20506,7868,679
3590000	,28924
3787750	,2610
5898500	,24486,25260,12168,11767,11052,374,26722
591750	,21565,12394,12220
6523250	,16406,4931,12688,23143,24780,7868,17013,27406,23779,29547,3228,7105,11679,17835,11196
7367000	,143,21975,15686
7687500	,28625,12285,5369,290,12394
9811750	,10014
10064500	,18002,12394,7465,2128,22583,11679,16550,12220
11340250	,2683,25329,21110,12394,14294
11612500	,18741,25372,19974,18075
12065000	
2676250	,18805,5267
3035250	,21865,2257,4949,10171,7868,11904,12220,12747,27092,14580,11080
3226500	,6621,27791
371250	,22393,10106,17405,25212,1547,25596,25989,7680,20620,7620,2683,14294,21092,21110
42000	,23656,21565,13390
5754500	,143
9173750	,25260,7560,26722,16406,8689,14020,7105,13020,3228,3627,18730,2257,1047,14261,11196,11679,16110
9628250	,7105,11196,23779
9706000	,19431,13483,28410,6364,15584,14694,23340,13765,25260,11080,24486,29099,22094,11767,26722,20297,2683,12168
981000	,11465,11080,26722,21672,29099,11196,4997,23612,16110,12220,11679,14020,29095,16406,12352,18730,8689,14902,14153,11612,27160,8662,3627,12394,4949,11176
10054250	,1079,4667,8425,11159,19660,20297
10619000	,12647,4949
1459750	,3228,22583,12394,21110,2128,15138,28059,16550,12220
1966250	,6672,12352,14580,14161,255,4709,11196,819,9838,12977,1047,3627,18730,4949,25260,8724,8027,3228,16110,11052,26722,2257
3054250	,12285,24196,29203,15138,3151,14020
3293750	,18075,25193,26523
3952000	,28631,29099,7465,4479,11679,16550,2128,12220
4850000	,19980,614,1428,11605
4963500	,17405,25212,25989,7620,20620,2683,14294,21092,21110
5082750	,7868
5906250	,29547,251,1831,143,27791
11493000	,28463,7105,14227,10193,2159,8689,4571,9072,16939,13494,21865,22727,7868
11894500	,16609,2655,16406,14020,22583,28059,15138
12231250	,2683,4709,2257,22246,11080,905,24486,6246,25260,12168,11767,11052,26722
1446250	,14261,7868,11196,7105
3188000	,9567,16463
3520000	,23928,14415,1700,21919,14020,28065
