10944750	,28230,23774,23662,949,25488,6539,17237,25177,17835,6951,259,19973,6980,15934,12490,10176,27401,1996,12068,18805,23251,29547,6918,6294,11612,24869,10893,14894,20902,4078,11022,11942,14482,16754,4949,7105,7552,7373,18024,20425,12055,14580,21501,16429,17087,17920,6290,3627,9919,569,12599,3719,20386,8628,29203,8719,14451,29465,11196,3228,1335,21632,13592,17060,28899,1831,7150,2257,12220,20127,8689,13451,21110,1461,19673,27638,28752,25687,25372
12028500	,3740,4162,14182,29099,11687,13747,27739,24869,14498,15390,5557,29203,1962,25372,27272,17024,9472,18075,28481,7090,15307,21593,14938,25260,12512,11176,23338,7089,29528,9301,17060,7600,17405,21684,28286,25212,20154,13787,11578,23214,25989,8890,8296,22393,17181,20620,12307,15686,422,6193,28631,23623,29497,9985,471,28924,21110,18523,5443,15311,18024,21975,23656,16540,6203,21565,13390
1206500	,18024,11983,6326,18980,14261,10282,2436,15200,19416,23564,10718,22749,8792,5655,934,11977,4389,8278,29410,11849,21683,16406,20643,28087,14533,22889,5803,5680,5662,9620,20425,21838,15935,5403,16177,27791,8327,7221,6672,2000,5799,5087,25733,11029,3536,4694,18791,3854,17732,2319,19514,11204,11080,6352,2367,527,9486,9899,17393,13471,2899,21533,20470,24541,18805,7105,24517,8689,2683,14227,9072,28463,10193,2159,13494,16939,4571,21865,22727,7868
12154500	,9838,5403,7221,25733,16177,15934,3185,21657,16775,15426,16540,11029,4949,5087,22280,2853,15018,18791,21217,3627,3854,29099,15086,19514,6352,17732,2319,4327,4694,14261,3536,11204,2367,17418,527,20425,17214,2899,11080,9486,21533,9899,17393,13471,13226,21838,27568,20470,19962,26318,11328,4366,11573,24541,18805,24517,7611,28463,7105,14227,9072,20411,19197,10193,2159,27791,28621,16939,4571,2683,13494,9471,5470,8689,21865,2568,9549,22727,17640,7868
1620500	,12352,5300,8148,5445,13124,14887,5833
4716750	,3228,21604,6672,11101,143,9620,6326,20470,5845,11670,25372,25260,3361,21796,14020,17214,27508,26318,17760,527,12394,9549,11196,19973,14580,9567,26722,16540,11052,11448,12352,26860,8689,22583,19759,3627,2257,251,22126,13784,4039,3308,11628,20207,12285,25318,993,25820,21833,2971,25086,12747,1831,24844,14265,9532,15018,18805,16603,26754,20506,11465,20472,29202,7868,29099,2438,8637,11080,20425,14294,22393,12220,28410,13483,15584,19993,21110,12168,2683
4844000	,26114,14533,15654,4993,22889,14261,20297,9620,9549,3555,25299,5403,7221,4949,16177,18805,21548,4819,16028,29203,1831,5469,3536,4411,25483,25687,2367,19416,13354,7248,6352,15887,11080,527,19671,18730,2899,27625,21533,9899,17393,13471,24541,5376,19514,19813,20470,19668,5987,4571,21672,24517,28463,21983,14227,10193,2159,16939,5086,21110,14020,26806,5150,5598,16550,12899,18002,11176,27396,15934,11679,24196,12220,7868
5654000	,27446,7127,2891,3627,13112,14020,29473,10247,21110,16406,12886,4381,16939,7868,4571,18843,17926,25840,4300,14580,528,4775,29231,11080,23861
5735000	,18980,8792,10718,2436,934,10282,11849,15200,8278,29410,22749,23549,5655,2257,21683,17136,24977,16406,20643,28087,5803,14533,22889,5680,9620,5662,15935,11280,20425,8327,27791,5470,2000,6672,21110,5799,5403,7221,16177,25733,11029,21838,5087,24711,3536,4694,18791,6352,19514,3854,17732,11204,527,2319,2367,2899,21533,17393,9899,9486,13471,11080,20470,24541,18805,24517,2683,28463,7105,8689,14227,9072,10193,2159,4571,16939,13494,21865,22727,7868
5780000	,5799,3627,2128,26160,10702,14450,8689,20724,26493,28641,5912,25386,29204,2291,26523,7071,10325,12285,14917,8842,15021,22556,15534,25651,14065,3723,5705,26583,9111,10014,20190,15584,7059,12209,27955,21110,20979,18712,11328,5157,29224,155,11524,471,25830,4807,23928,1461,27257,25510,13734,7856,21979,26308,11080,4411,5094,19421,7037,16529,21071,539,22529,17061,23781,14261,22313,18736,15315,18515,11022,7061,262,17959,8313,17214,5814,21092,21336,15811
6061250	,16578,2257,27508,18730,16155,6080,11080,11471,19699,6548,18805,27509,12758,8689,4571,15934,28621,13592,22583,11519,2891,23793,19416,15584,24554,23628,16818,24059,19466,3995,9936,26655,14552,29076,23884,8662,7552,25570,1831,25177,519,25488,15672,27927,24869,8628,16361,27615,20721,28985,22113,10329,19632,17117,7868,22577,3190,10893,12220,20506,22359,14261,29203,23612,16463,11176,4949,679
8170750	,1080,19217,16722,1547,14415,16540,14119,24966,18024,12220,25380,1700,1831,26722,25372,28065,21919,29203,12352,27791,4731,2826,11679,15584,11882,23143
8622000	
10224750	,215,21336,19668,27791,13891,3228,29099,14294,21110,3627,5797,19514,12162,5267,2367,7868,25526,9549,4761,5081,24015,1831,11080,25960,2613,21393,12220,1481,11196,11679
10229250	,251,3555,1803,18361,202,15584,24944,15831,18741,2891,20551,7963,25820,23103,25651,29211,9671,6840,11176,18990,13039,4281,2865,14838,17034,23774,29095,17959,6539,20456,26416,9912,15534,23549,4949,259,27401,16302,17087,18024,4307,29197,10726,14482,12068,22894,29224,11612,16944,25372,28653,8739,28631,24669,22319,7070,13793,3719,13592,21593,18289,12977,15934,15907,2160,28621,23628,21336,264,3627,12160,10353,22179,24869,12168,5863,18805,21110,28438,8689
10302500	,13576,4571,7917,22583,11519,10193,21110,15883,3995,9936,1831,23884,24379,15359,2367,2249,4691,15672,2669,27897,27791,7868,12162,24402,14567,12754,23235,12220,2626,18167,20506,7409,8689,26087,6630,14065,28164,679
10546500	,2257,19514,21400,19973,5260,25372,5574,21110,18946,26800,9549,27446,3228,16939,9563,21684,7105,5803,2683,16800,4571,15322,11080,12068,24503,7868,26894,21838
1110750	,14294,2683,21092,3101,17273,10895,8637,26180,13883,23295,12426,27791,2729,24571,21110,20578
12015000	,2826,15446,25424,1903,21838,17013,19699,29203,4078,5267,27028,8024,7552
12173500	,14894,19416,28975,24015,26605,16331,28508,1293,13017,9563,25372,15934,28694,21442,17237,5306,1917,11524,4479,2519,7542,3228,11687,5221,28201,19973,27437,15089,27346,22126,12886,155,25260,3913,194,23783,12599,1415,679,29547,7620,2257,1031,21067,4762,5009,20164,20015,3151,6154,20367,24503,22607,17547,11328,16217,6672,11679,12220,15534,28270,23829,21426,16110,201,29287,21110,28370,7868,11465,1325,28184,11176,4949,8689,12352,15405,9817,554,3627
12388250	,12285,18730,7868,24911,679,19179,22027,9275,3629,2367,19381,7059,7611,19814,2945,2613,1739,11196,16939,4538,14020,3181,8148,11176,24385,15298,8662,19643,23793,1539,28391
1971500	,554,24929,5043,2898,6148,13776,1591,8724,18353,8375,911,13592,8842,2835,17958,13070,9549,24747,11176,18024,23628,414,12063,1372,21567,25669,21657,398,527,20297,21110,23662,26973,15549,9111,9340,22489,26378,7465,19421,10193,24685,14580,29099,15645,24869,7004,2610,14261,3151,7230,16944,14065,14415,4411,5315,5834,23019,27791,26860,14294,1739,22043,19166,7654,17550,8385,24070,7692,21919,18712,7469,7624,14917,21715,4479,13701,7096,11000,25329
2626250	,25249,16110,2257,15934,17636,9985,25570,16009,21110,8689,24869,4938,25372,4510,29203,17829,13450,15315,27458,4351,11679,18075,16077,7070,4997,14020,29099,29078,11080,2826,10726,24196,26722,12758,14153,12220,20206,27160,28230,7868,8662,2655,5598,4949,26523,12394,25193,11176
3963750	,215,8628,1909,10145,8996,17606,5086,4938,22359,27508,10381,10014,16109,16818,8739,2257,519,12220,29099,24869,25488,26576,16361,9549,8689,27927,4571,26722,18575,16463,20551,27615,20045,11864,10329,24984,29203,4997,911,11679,679,3228,21672,24971,23793,14153,14261,16110,11080,24385,27160,11196,26614,7868,23475,8662,14020,29095,16406,13020,3809,14902,7356,12977,3590,11612,18730,23612,7096,12394,26972,13737,19421,11330,16624,21067,251,23662,4949,11176
434750	,12251,6665,19574,18937,14020,8978,21838,12438,18084,12202,29389,10740,937,19974,2771,8850,9563,1107,23928,13762,16463,21400,7868,25086,7936,8389,2257,12220,20297,21110,4220,18051,3555,13737,15322,12656,27458,6542,3228,19973,16972,27511,21911,4571
5220750	,15831,17060,9252,18990,8739,28418,21865,14406,29204,28653,251,25933,3555,18741,202,28631,3228,25820,2891,9502,29211,3390,7963,21092,11080,4571,14838,17034,6840,13039,17959,20456,7868,11203,9912,26416,23549,21593,4949,18289,29197,16302,15534,17087,4307,14482,10726,15934,22894,29224,3627,27458,23628,24869,22179,22319,7070,24669,12977,13793,15907,2160,24608,28621,2257,21336,18805,18868,23103,264,15022,10353,21110,12160,12168,5863,22621,26959,28438,8689
5254500	,22749,5655,14261,21683,16406,20643,5803,28087,22889,7354,5662,15935,9620,29539,11983,22359,20425,8327,2000,5799,21838,27791,25733,5403,21067,7221,16177,25770,6672,15918,11029,5680,28391,5087,14533,14393,3536,4694,18791,3854,21672,6352,17732,2319,11524,11204,11080,19514,2367,527,18072,2899,9486,21533,17393,9899,13471,3313,12717,22043,20470,24601,2683,4336,18805,24541,24517,28463,7105,8689,14227,9072,10193,2159,4571,16939,13494,21865,22727,7868
6571000	,13390,155,6148,28463,12220,21110,7976,24780,18805,2963,12346,19885,27659,27791,27952,7083,21815,13124,14580,7070,16376,15860,15094,12394,3627,25488,10532,647,7827,14020,9192,14261,29547,6319,28621,679,5429,27394,11080,6158,4571,15584,7773,29203,28687,20626,23628,15734,11687,12252,22393,1773,13878,5470,13430,4254,12162
6849750	,23928,4949,6104,7868,8389,12285,14261,1831,1034,15159,18741,13784,24506,6290,9829,26722,14020,12674,5848,3937,16463,15584,16821,3720,11679,3228,13883,12220,4571,27928,11080,19394,25372,25733,4819,8049,12161,24886,4938,6757,27965,6246,23556,19796,2199,29099,2655
6977000	,18024,11983,11977,4389,6326,18980,19416,10718,14261,23564,11849,8792,10282,2436,15200,934,8278,29410,22749,5655,21683,16406,5803,20643,28087,14533,22889,5680,5662,15935,9620,8327,20425,2000,6672,5799,21838,27791,25733,5403,7221,16177,11029,5087,3536,4694,18791,3854,19514,6352,17732,2319,11204,11080,2367,527,2899,9486,21533,9899,17393,13471,20470,24541,2683,18805,24517,28463,7105,8689,14227,9072,10193,2159,4571,16939,13494,21865,22727,7868
7703750	,8327,2000,5799,12220,21838,27791,5403,25733,16177,17759,7221,143,18839,12285,11029,12687,5087,23934,9549,6672,10329,23662,23475,26699,3536,4694,6096,18791,24969,7552,19514,6352,17732,11080,19890,2367,527,2899,9899,17393,13471,21533,20470,25086,26722,24541,4993,18805,22218,24517,2683,21885,25839,7105,28463,8689,14227,9072,10193,2159,14020,4958,6398,16939,4571,8278,3626,7542,13494,3651,18905,23304,27625,18868,12394,18730,21865,22727,22908,7868
8149250	,5310,16818,1222,14925,20484,11080,28391,2610,3438,26737,20425,22280,3047,28631,21865,8154,5185,18805,27791,23623,17214,8257,10933,29099,7963,5011,19381,21628,13891,9486,14048,20823,3384,11687,19814,26464,11776,24601,17060,23662,17945,215,4479,11176,16540,23491,14020,17597,24869,617,9620,14294,27637,12977,27092,15138,3390,7456,949,4949,15924,12162,16406,18075,11018,2367,4931,24780,23143,7868,17013,24015,27406,23779,29547,17835,7105,3228,11679,11196
8757750	,6191,12453,17991,28357,6597,18002,8457,21067,28333,14120,18465,25488,178,29213,29203,27044,24886,6571,16624,25687,26523,16939,11201,15799,7432,3034,2999,8173,24519,28410,18227,15018,7868,2826,11969,21110,16540,14661,20297,12143,14788,5845,19882,20701,14415,2568,18805,27950,18489,3237,23662,1758,7263,5185,4078,24669,2669,25733,18024
9288000	,143,5845,12394,25372,21796,11670,11101,6326,9620,11196,20470,19702,25260,3361,17214,14020,10999,26318,17760,19394,527,7868,9549,22583,14580,26722,9567,16540,2257,11052,13784,19973,11448,22126,12352,26860,8689,3627,251,27508,25318,25820,19759,20207,12285,4039,993,3308,11628,25086,1831,21833,12747,24844,9532,14265,18805,29202,15018,16603,26754,20506,11465,14294,20472,2438,2971,29099,8637,11080,20425,22393,12220,28410,13483,15584,21110,19993,12168,2683
10696000	,25599,12394,15159,27019,2257,14400,23284,13793,16463,16202,29203,9111,19217,22583,72,26332,2655,1831,25372,22889,11196,1487,10106,5845,504,18080,22393,1547,26969,25596,1666,1995,10635,20979,7620,24440,25420,21092,2683,7680,14294,3740,14153,11022,19615,14887,3458,21110
11391250	,12220,22321,5845,7868,6546,17945,9838,29203,14914,10840,15446,5267,24977
1661750	,251,19416,9567,27625,8628,14580,22583,11519,18697,22547,10176,14261,18353,17835,11328,22313,3995,14226,9620,9936,23884,10329,24447,17606,24427,23251,19023,9472,22016,4486,2610,18805,23662,27149,11280,5492,27946,28391,4078,3627,15672,19405,19514,20253,1831,20411,7096,20456,25346,26298,993,21672,7611,15138,5799,18730,4571,4775,3228,23793,5429,12977,13592,7868,10840,8689,18075,12220,28221,12352,9802,22393,11080,20506,3151,2729,24196,15315,679,14020
1832000	,21838,6918,19514,18805,8173,2367,27060,3536,26694,11080,4694,7150,18791,29547,6352,17732,527,2899,4571,21533,9899,17393,13451,13471,1461,20470,19673,24541,24517,28463,7105,14780,14227,9072,10193,2159,28752,16939,13494,8689,10151,25372,25687,21865,22727,7868
2771250	,27791,12977,29084,28985,23499,26699,12717,19539,18388,22280,17118,3047,1237,819,8693,2945,6180,7208,22567,15096,4641,24942,16609,25948,2367,10240,29547,24732,14020,2128,3228,7868,7311,27670,14360,22359,4709,25331,6247,26314,5836,19277,22319,7560,17823,8838,29099,18730,23475,1494,480,12168,476,12606,28744,11052,23284,2513,14694,789,2963,26722
2852250	,11196,25372,7370,14989,21503,18730,6431,26699,13494,26516,10872,2836,679,12395,27346,13451,19974,17348,911,3503,18957,17945,29202,4709,5957,18805,17405,3821,18942,19962,21092,23628,27791,11000,25244,21683,28410,3438,18024,17060,13080,2504,10999,3815,17968,4949,143,24929,2251,22393,16540,8278,24869,16331,1918,24628,19973,29099,25871,24601,15645,8020,7868,14360,28270,14533,12977,17061,19394,27415,21067,11080,21706,11679,21657,7105,1222,11682,16110,14261
3211250	,3528,21862,12541,4949,9838,6672,16302,7560,24598,24498,17945,19814,18630,251,7105,11176,14020,16406,10872,6101,11983,19344,29490,13891,22749,4479,12352,9988,13020,15639,21815,15584,11963,25488,23407,10393,12977,11052,8689,11679,26516,11196,25260,26722,22359,7868,18730,27443,239,4411,3627,26006,3390,2257,14261,1047,23662,3228,11076,7173,12431,6148,27155,17706,16110
3581250	,2436,8689,15661,14902,8628,9458,16217,20037,18739,20411,18805,13103,9567,18075,29465,9522,21865,10584,15934,22732,7620,21632,143,12352,19745,4939,10893,12754,23071,20585,11670,1325,3627,20143,7456,2683,25372,11080,953,7868,11781,22280,3093,21110,26546,16406,7680,17783,5848,5086,23214,23482,22126
4256500	,10948,4366,11196,2898,17453,5043,13776,6571,23045,8842,21110,12435,23013,13254,19897,7096,22280,2410
5034000	,12899,22499,27319,4993,12394,22706,2683,3627,617,5799,12352,27396,18990,11080,16463,17959,10329,21548,3698,27151,6951,4571,16028,29203,15934,15584,5086,25917,7096,5469,4411,14580,9549,8269,19837,13354,28347,7248,25669,19973,2257,25687,554,15887,12316,22393,5598,21657,28631,19671,9111,27625,16429,29099,5376,4479,1241,4949,19668,11176,5987,23223,3723,21110,21672,20207,10680,25372,24196,14020,1335,7868,22583,18002,18730,2128,11679,16550,7465,12220
5901250	,9220,23662,23143,15934,20626,24052,27625,20955,251,11652,2257,20718,23499,19277,11330,6592,23475,6548,16722,13592,6520,28985,437,360,3457,12394,28975,25260,1591,7105,9912,19539,14625,527,22908,23525,28230,18575,155,14261,26576,14182,28189,9802,26722,11679,1222,11328,15828,8798,21067,679,16110,14575,12230,21672,28410,3228,7868,1831,1010,12606,12977,27791,14265,8719,11080,29095,4949,22280,23928,16406,2513,11196,14902,11612,11793,22482,11176,18730
6257000	,6571,7230,14482,11679,3438,4302,16939,18024,11022,530,19615,14887,8313,27394,7560,16331,2826,2655,3458,25372,25424,6158,2323,21110,28017,12162,14360,29203,21628,4709,14795,16540,23628,12285,18990,3740
6996000	,1008,83,2963,25366,20578,24780,16067,5336,7868,6255,6305,13754
9720000	,622,17748,10866,21919,9111,13070,24869,14960,23520,9512,14873,4491,6175,8257,24942,4281,29442,11849,22168,28924,19894,2771,13830,16315,26871,1392
10057000	,6839,7868,11280,19458,239,21110,22447,27625,29497,8193
11362000	,22359,18388,10176,12220,7980,24514,2764,624,28183,15315,26699,3047,9165,14020,13554,2367,3228,7409,16376,28694,20979,789,20045,5330,20297,21919,599,1691,19702,27191,6988,5598,27670,17823,10404,9609,17232,10240,4324,2963,8693
11687000	,11203,2257,23774,24601,14145,251,28370,6539,24015,16944,16406,3497,11176,28418,28653,21865,14406,259,27401,3555,18990,18741,28631,8739,15831,202,25820,2891,29211,12068,7963,11612,14838,17034,6840,13039,18024,25372,17959,20456,4949,9912,15534,23549,21593,26416,18289,29197,16302,17087,4307,14482,10726,22894,29224,13793,13592,3719,23628,22179,7070,24669,22319,15934,12977,24869,15907,3627,2160,28621,21336,264,10353,12160,18805,12168,5863,21110,28438,8689
11847750	,21838,24341,21946,25960,2198,24196,16331,25839,24553,23683,24869,21372,21336,264,19166,12220,26614,12160,18180,18075,8976,12642,26699,29099,12438,27791,12606,27625,11330,8689,1107,25917,12688,27514,17453,21110,12132,16463,18051,4220,4571,10948,3555
