10944750	,476,17640,4571,24922,7150,2513,2353,12606,14020,15159,679,14694,28744,2963,13471,13451,19673,1461,10136,7868,9230,28752,9948,789,19993,25372,9242,25687,8689,8409,2683,1666
12028500	,17470,24929,18575,29146,14580,3390,19394,21975,16939,2198,28975,22393,21796,16540,3228,15311,16609,5592,7070,26883,23779,911,21110,10949,22319,18712,993,21336,12352,13672,7868,14261,12220,264,2683,12160,3627,10329,20207,25086,28059,28653,251,8689,15138,22583,13390
1206500	,25381,20548,9567,18025,8676,17060,3719,18273,9829,8446,27509,19993,25635,29,3304,6246,3627,5883,22246,905
12154500	,17060,14065,9567,29099,15086,17418,3719,18273,17214,9829,8676,13226,7611,27568,19962,8446,26318,11328,4366,27509,11573,20411,4443,19197,25635,28621,27791,19993,8689,29,9471,3304,5470,6246,9549,3627,2568,5883,22246,7868,905,17640
1620500	,5445,5833
4716750	,10928,25366,5639,8689,20979,11328,25420,28463,18167,24944,13784,3740,8628,8489,22359,16913,25318,11022,27711,911,25820,12068,14887,19615,2463,15432,1598,13247,29202,3458,25086,26754,21110,2683
4844000	,19993,504,4220,18051,5598,22749,26806,3555,20902,11176,4571,27396,5086,21983,7868,12899,18196,5883,15934,12220,24196
5654000	,11080,4571,17926,4300,5336,25840,528,23861,4775,29231,7868
5735000	,9567,18025,8676,18273,9829,8446,27509,19993,25635,7868,29,6246,3627,5883,22246,905
5780000	,26523,217,18712,15534,8842,19458,7071,14917,6331,23013,10325,25651,7059,471,29224,5157,22087,14065,10014,20190,15021,22556,9111,12209,26583,27257,26789,25830,11196,155,27955,26308,4807,1461,2128,11328,23781,7037,5094,16529,21979,23928,11524,21071,5912,25510,14261,539,13734,19421,7856,20979,17061,4411,18515,15584,22313,262,10702,15315,18736,11022,21092,17959,8313,7061,17214,22529,5814,21336,15811
6061250	,21657,27791,9549,23492,8628,28985,22113,25669,19632,3228,22577,18990,24831,1031,3190,7465,3627,16606,17117,10329,10893,11176,14261,22359,29203,4949,16463,679
8170750	,11176
8622000	
10224750	,14065,28164,11679,4761,25960,2513,21393,7868,2613,1481,19005
10229250	,7868,11080,21672,18289,18805,21593,24869,2655,22950,22179,23628,11196,9838,18730,4949,4452,29095,16406,14902,11612,11176,8689,3658
10302500	,1237,22043,14567,12754,23235,8689,18167,2626,7409,26087,2513,7868,679,6630,19005,14065,28164
10546500	,251,3228,25058
1110750	,7868,13883,1666,12426,20578
12015000	,12394,7868,26298,27028,21110,8024,11328,7552,5185
