6619500	11465,8689,4949,11176,12352,3627
5952250	5067
145750	4834,24242,2257,11196
9288000	20506,11465,20472,22393,8637,28410,11080,15584,13483,26754,19993,12168,2683
12008000	25618,14261
8555500	5598,29078
4256500	2410
9039750	11018,23143,13087,1293,17013,7105,14580,27406,3228,11196
4115500	6731
12215000	9363,15639,3627,4949,14942,8637,7868,12352,6672
11947000	23482,20411,13103,9522,11080
5256500	20679,614
7367000	21336,21975,15686
4956000	14580,11080
7927750	18624,26288
9982500	9369,2683
4606000	21110
6572500	29099
10443000	23628,25488,2373,19466,27135
1710500	14780,18977,7868
9706000	29099,20846,23340,13765,28410,11080,15584,15138,13483,22094,6364,26754,14694,20297,2683,12168
3913250	14020,10136,9230,9948,9242,8689,8409
1627000	7868
10063000	10893,21110,14930,28017,22393
4195500	7737
239250	28481,25372
5292000	23779,8643
1194750	4059,7400,25366,83
5108000	3627,29547,4254,14580,11080
1617250	18002,11951,11329,2217
4054000	9090
567250	11080
12371000	14294,12394
6867750	7552
1319000	21849
1832000	10916,25687,7868
8430000	8637
29750	12220
980000	3145,26297,29331,10268,911,28177,28937,11652,3228
5139250	11080
6099250	11823,25372,13244
2050000	5306,14242,26866,27791,21659
2316250	9688,949
10533750	24601,21657,1222,14261
10915250	18075
4557250	19962
8909750	21110
7116750	4834,14930,2257,10308,11196
1815750	5067
1971500	7692,21919,18712,7469,7624,14917,4479,21715,7096,13701,11000,25329
5170500	18730,18805,6096,21672
11111500	27791
7016500	29203,14020
6264750	21110
9202750	7620,21110
10302500	6630,14065,28164,679
3114000	20536,23928,21110,21092
452750	251,10872,14796
3404000	29,12352,6246,3627,22246,905
1063000	22280,28481,27117,15019
8435250	18024,23896,21067,18730,21657,1222,11080,16110,11679,7105,14261
8869250	8689
6126750	24977,25117,15019
6766250	27791
1579250	24194,4078
764750	14153
12417500	8689
8156500	6447,1831,4078
418500	18002,22583,28059,15138
3245250	23878,2257
4423500	11936,4147,24193
8195000	1758,5185,18024,4078
11632250	25022,12220
5034000	18730,7465,12220
8845250	18736,17214,14020,15446,25631,28653,26464,21979,11826,13070,12394,22484
11493000	8689,9072,18977,22727,7868
9079500	1084,18977,7868
8730250	11679,28876,28453,3228,24541,12068,911
65500	6152,15639,5443,29099
832250	22963,251,18024,23143,1831,27791
10054250	11159,8425,4667,20297,19660
4503500	11936,24193
11142000	17407,29099,12352
4376250	21225,27407,15631,8689
5901250	18730,14575
10521000	13779,9471,10225,18977,15761,25770,15874,7868
1561250	13891,11465,11176,8689,4949,12352,3627
7568750	12285
2182750	8689,1539,19643
