10944750	,7868,9230,28752,9948,789,19993,25372,9242,25687,8689,8409,2683,1666
12028500	,21336,12352,13672,7868,14261,12220,264,2683,12160,3627,10329,20207,25086,28059,28653,251,8689,15138,22583,13390
1206500	,27509,19993,25635,29,3304,6246,3627,5883,22246,905
12154500	,19197,25635,28621,27791,19993,8689,29,9471,3304,5470,6246,9549,3627,2568,5883,22246,7868,905,17640
1620500	,5833
4716750	,12068,14887,19615,2463,15432,1598,13247,29202,3458,25086,26754,21110,2683
4844000	,5086,21983,7868,12899,18196,5883,15934,12220,24196
5654000	,4775,29231,7868
5735000	,27509,19993,25635,7868,29,6246,3627,5883,22246,905
5780000	,14261,539,13734,19421,7856,20979,17061,4411,18515,15584,22313,262,10702,15315,18736,11022,21092,17959,8313,7061,17214,22529,5814,21336,15811
6061250	,10329,10893,11176,14261,22359,29203,4949,16463,679
8170750	
8622000	
10224750	,7868,2613,1481,19005
10229250	,11196,9838,18730,4949,4452,29095,16406,14902,11612,11176,8689,3658
10302500	,2626,7409,26087,2513,7868,679,6630,19005,14065,28164
10546500	
1110750	,13883,1666,12426,20578
12015000	,21110,8024,11328,7552,5185
12173500	,28370,21426,29287,13494,20996,11244,7868,1325,28184,2471,21110,15405,9817,3627,554
12388250	,24196,28391,17389,14020
1971500	,27791,26860,1739,22043,23019,19166,7654,7105,5315,24070,4411,7692,18712,5834,17550,8385,7624,21919,14917,7469,21715,7096,4479,13701,11000,11196,25329
2626250	,25193
3963750	,26614,13020,6246,3590,3627,7096,7356,3809,5883,11176,19421,13737,11330,26972,21067,251,16624,23662,4949,22246,905
434750	,6542,19973,24831,3627,16606,8689,10329,16972,4571,27511,21911
5220750	,5336,7868,28438,8689
5254500	,14065,28164,2513,19005,7868
6571000	,17606,13878,26722,13430,5470,12162,4254
6849750	,29099,11679,2655,6757,23556,19796,27965,2199
6977000	,14261,4452,14902,11612,22950,11176,21110,9985
7703750	,29,3304,27625,22908,7868,6246,3627,5883,22246,905
8149250	,11176,12162,11280,24015,20536,27625,2367,5883,11196,11679
8757750	,3627,20207,14048,25086,26576,27791,27514,8689,29225,16110,21672,18024,7868,251,11196,22950,4949,18730,29095,16406,14902,4452,11612,11176
9288000	,18624,26288,12688,2971,14294,21110,20180,2683
10696000	,12068,2463,29202,11022,25086,1598,13247,14887,19615,3458,26754,21110,2683
11391250	,12220,19632,22727,7868
1661750	,4571,11543,28221,25488,23628,10840,8719,14020,15315,574,2373,19466,27135
1832000	,4731
2771250	,25372,25687,2513,12606,6246,3627,28744,14694,2963,5883,789,22246,905
2852250	,21706,28653,27415,3627,11682,14261
3211250	,11196,11176,15584,14020,4411,23662,12977,11076,12431,3228,7173,9838,6148,23612,17706,27155,4949
3581250	,18879,5848,2368,17783,23214,23482,22126
4256500	,14020,21110,2683,17606,2410
5034000	,20207,11196,7465,12220
5901250	,4949,3555,4571,18730,22749,20902,18196
6257000	,3740,11196,26485
6996000	,4949,27117,16821,12394,25415,7868,11176
9720000	,2771,13830,16315,26871
10057000	,22393,8193,7868,28017
11362000	,4324,17232,2963,8693,10240
11687000	,12394,3627,3658,8689
11847750	,679,6630,14065,28164,2513,7868,19005
12008000	,7105,26843,12977,3228,20585,2257,11196
12215000	,18743,28463,4939,11196,9363,14261,20831,15639,29099,14942,8637,4949,7868,12352,6672
1969000	,5987,6246,8689,24196,3627,14580,18002,14020,22246,905,11080,12220
2132250	,11080,4220,18051,4949,18730,25346,3555,4571,22749,20902,18196
3089500	
4770500	,24869,24196,5876,599,11679,9609,12220,15315,9165,13554,14261,20297,27191,6988,10404
4809750	,7105,679,21865,7868
7002750	,1831,15584,1481,11882,23143
799000	,27056,4578,7827,1031,11196,18990,18075,7465,29099,27791,251,25058,3228
8102000	,21110,2655,9838
8666500	,11790,5267,16818,8689
9035750	,8689,25372,20661,7850,9881,15432,19632,12220,25086,22727,2683,7868
9163000	,26576,28184,6096
9244000	,17393,13471,14227,7868
1046250	,4949,6621,4571,18196,2257,7868,27791
10768750	,7868,3719,18273,9829,8446,27509,25635,19993,29,3304,6246,3627,5883,22246,905
10927500	,6246,27791,4808,23284,5267,16818,8689,15138
11046750	,12220,11080,14261
11339250	,4949,27791
1904750	
1906000	,12285,9532,1831,2438,21110,12220,2683
1909250	,28759,4452,4220,23470,18180,14209,24645,10014,504
2138750	,12688,15138,19523,2257
2476250	,25346,15432,22749,3458,20902,25086,21110,18196,2683
2874500	,3047,9985,2257,28370,16009,13450,11176,10726,11080,10282,4172,7868,7910,6203,10840,14914
2921750	,83,27371,5324,7105,11201,4949,15584,25366,14020,15446,29547,14182,143,241,27791
317500	,83,22727,25366,7868
3524750	,6246,3627,5883,26871,22246,905
3849750	
39750	,23284,5267,4808,26722,6246,16818,8689
4184250	,18805,7400,14695,11983,15631,11687,12220,5883,23928,19523,83,28710,8689,11196,4949,25366,10788,14020,241
4215750	,12251,19574,23928,4571
4956000	,911,28177,28463,17640,7868
5108000	,11080,27785,7070,15094,28463,10532,29547,29203,3627,4254,647
6874250	,11628,29099,12747,24844,14265,16603,18805,26754,20425,11080,22393,8637,14261,13483,28410,12168,15584,2683
