4.835423,4.893367,4.929377,4.929377,5.221698,5.603553,6.426062,6.437752,6.921060,6.931472,7.229099,7.473459,7.677298,7.742402,7.832548,7.876426,8.525360,8.885303,9.035987,9.043577,9.107754,9.240093,9.336092,9.382696,9.431883,9.532859,9.541369,9.549808,9.742557,10.331565,10.577577,11.747745,12.323442,12.656608,13.724133,13.754902,13.868069,15.862719,16.649238,18.052506,18.275945,18.420681,18.947655,19.099616,21.241666,22.957685,23.497643,23.819380,23.853423,25.195966,25.843414,27.344204,27.355246,28.130251,28.875396,30.764927,31.568064,31.668688,31.919023,34.377896,34.437319,36.431015,36.773668,39.900532,40.775374,42.316326,42.859565,43.518809,44.852035,57.536431,59.334388,64.189545,65.086460,86.394646,168.239106,178.954885,181.985850,185.295481,196.396169,539.657783,
4.595120,4.595120,4.595120,4.624973,4.624973,4.644391,4.653960,4.663439,4.672829,4.700480,4.727388,4.736198,4.736198,4.736198,4.744932,4.744932,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.795791,4.795791,4.795791,4.804021,4.804021,4.820282,4.820282,4.823976,4.828314,4.828314,6.488733,6.528279,6.740403,7.339089,8.468213,8.525360,8.788898,8.885303,9.086590,9.094930,9.107754,9.190240,9.224835,9.240093,9.382696,9.431883,9.482274,9.532859,9.541369,9.549808,9.590966,9.624369,11.074835,13.328818,13.510479,13.754902,15.071937,17.719967,18.420681,19.099616,21.241666,22.829592,23.819380,23.853423,27.344204,31.919023,36.431015,42.859565,51.288351,52.934028,64.189545,64.515952,86.394646,201.213189,
4.276666,4.276666,4.330733,4.330733,4.330733,4.382027,4.543295,4.595120,4.595120,4.595120,4.595120,4.595120,4.624973,4.624973,4.736198,4.736198,4.736198,4.736198,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.787492,4.787492,4.804021,4.812184,4.812184,4.820282,4.822374,4.828314,4.828314,6.993015,7.703100,8.037220,8.525360,8.714421,8.779557,8.885303,9.107754,9.240093,9.382696,9.431883,9.532859,9.541369,9.549808,9.624369,9.880285,11.836957,11.892910,13.328818,13.754902,14.365926,18.409636,18.420681,19.099616,20.247919,21.241666,22.829592,23.819380,23.853423,27.344204,31.919023,34.725858,38.152474,38.680590,41.865776,42.859565,47.684965,52.652846,52.934028,64.189545,74.936220,86.394646,132.449098,135.637814,661.348687,
4.595120,4.595120,4.595120,4.595120,4.624973,4.624973,4.736198,4.736198,4.736198,4.736198,4.744932,4.744932,4.762174,4.762174,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.804021,4.812184,4.820282,4.828314,4.828314,4.828314,8.155075,8.468213,8.525360,8.764053,8.788898,8.885303,9.107754,9.107754,9.181941,9.240093,9.382696,9.431883,9.515764,9.532859,9.541369,9.549808,12.497541,13.328818,13.661631,13.754902,14.365861,18.420681,19.099616,21.241666,21.653667,23.819380,23.853423,25.438295,25.904929,27.344204,28.104727,29.657213,31.919023,36.431015,37.676242,42.859565,47.986406,52.868434,52.934028,54.349994,62.237393,64.189545,86.394646,87.876561,95.227528,99.494406,105.702277,439.756581,2061.428735,
4.644391,4.663439,4.672829,4.672829,4.672829,4.709530,4.709530,4.709530,4.727388,4.736198,4.736198,4.736198,4.736198,4.736198,4.744932,4.753590,4.753590,4.753590,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.779123,4.787492,4.787492,4.804021,4.804021,4.812184,4.820282,4.828314,4.828314,4.828314,5.666427,5.888878,8.349957,8.525360,8.580168,8.885303,9.043577,9.107754,9.240093,9.288782,9.345658,9.382696,9.431883,9.524348,9.532859,9.541369,9.549808,9.624369,13.328818,13.754902,14.155497,17.050720,18.420681,19.099616,19.560115,21.241666,23.819380,23.853423,27.120052,27.344204,31.919023,36.431015,38.614135,40.775374,42.859565,52.934028,56.805287,57.746212,64.080051,64.189545,86.394646,86.627416,104.544352,
4.564348,4.595120,4.595120,4.595120,4.595120,4.595120,4.624973,4.624973,4.700480,4.736198,4.736198,4.736198,4.736198,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.804021,4.812184,4.820282,4.828314,4.828314,4.828314,5.215236,8.482188,8.482188,8.525360,8.885303,9.021719,9.107754,9.240093,9.382696,9.400961,9.431883,9.532859,9.541369,9.549808,9.596568,9.624369,11.306590,13.328818,13.754902,17.402176,18.420681,19.099616,21.097539,21.097539,21.241666,22.829592,23.502402,23.819380,23.853423,26.013880,27.344204,29.579726,29.579726,30.103871,31.919023,36.431015,42.859565,52.934028,59.073108,64.189545,67.512123,67.900673,67.900673,68.465223,71.731631,71.731631,73.174549,86.394646,134.614779,169.261281,
3.148227,3.200342,3.526361,3.637586,3.970292,4.219508,4.219508,4.219508,4.219508,4.234107,4.234107,4.276666,4.276666,4.330733,4.330733,4.330733,4.543295,4.584967,4.595120,4.595120,4.595120,4.595120,4.595120,4.624973,4.624973,4.682131,4.736198,4.736198,4.736198,4.736198,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.804021,4.812184,4.820282,4.828314,4.828314,4.828314,6.246393,8.525360,8.885303,9.107754,9.240093,9.382696,9.431883,9.532859,9.541369,9.549808,9.624369,13.328818,13.754902,14.427889,18.420681,19.099616,21.241666,21.851492,22.829592,23.819380,23.853423,24.101408,25.663254,27.344204,31.919023,36.231017,36.431015,42.859565,52.934028,64.189545,66.353082,73.737055,86.394646,
1.426071,2.197225,2.239248,2.697886,3.526361,4.219508,4.219508,4.234107,4.234107,4.276666,4.276666,4.330733,4.330733,4.330733,4.442651,4.499810,4.499810,4.595120,4.595120,4.595120,4.595120,4.595120,4.624973,4.624973,4.736198,4.736198,4.736198,4.736198,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.795791,4.795791,4.804021,4.812184,4.820282,4.828314,4.828314,5.465814,5.465814,5.795334,6.181395,6.356108,8.146016,8.525360,8.885303,8.999619,9.107754,9.240093,9.382696,9.431883,9.532859,9.541369,9.549808,9.624369,13.328818,13.754902,18.420681,19.099616,21.241666,22.829592,23.819380,23.853423,27.344204,31.919023,36.431015,42.859565,57.738049,58.783133,63.329471,64.189545,86.394646,
4.330733,4.330733,4.330733,4.362769,4.543295,4.566308,4.595120,4.595120,4.595120,4.595120,4.595120,4.624973,4.624973,4.736198,4.736198,4.736198,4.736198,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.804021,4.812184,4.820282,4.828314,4.828314,4.828314,4.852783,5.001012,5.001012,5.177753,5.443273,5.962709,6.248316,6.356108,6.569291,6.662280,6.662280,6.692002,6.721129,6.805171,6.910178,6.947682,8.525360,8.885303,9.107754,9.240093,9.382696,9.431883,9.532859,9.541369,9.549808,9.624369,9.635161,10.911509,12.269038,13.328818,13.754902,13.799446,18.420681,19.099616,21.241666,22.087929,22.829592,23.819380,23.853423,27.344204,31.919023,36.431015,42.859565,57.935040,64.189545,86.394646,
4.653960,4.653960,4.653960,4.663439,4.663439,4.663439,4.663439,4.663439,4.663439,4.672829,4.672829,4.672829,4.672829,4.682131,4.736198,4.736198,4.736198,4.736198,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.804021,4.804021,4.804021,4.812184,4.820282,4.828314,4.828314,5.442441,6.238325,6.883463,8.311644,8.525360,8.885303,9.065199,9.086590,9.107754,9.240093,9.288782,9.307921,9.382696,9.431883,9.532859,9.541369,9.549808,9.624369,9.656627,11.777756,13.328818,13.597798,13.754902,14.050693,14.111942,18.420681,19.099616,19.216084,21.241666,22.829592,23.171254,23.819380,23.853423,27.344204,28.471739,31.919023,36.431015,42.859565,48.694074,52.934028,64.189545,86.394646,201.722142,
